time,open,high,low,close,volume
1760101200,1.15718,1.16308,1.15619,1.16058,70432
1760115600,1.16058,1.16291,1.15971,1.16224,24470
1760302800,1.16114,1.16166,1.15922,1.16159,18325
1760317200,1.1616,1.16276,1.16097,1.16204,16758
1760331600,1.16205,1.16299,1.15816,1.15856,36749
1760346000,1.15854,1.15982,1.15616,1.15688,31774
1760360400,1.15686,1.15794,1.15575,1.15754,33241
1760374800,1.15754,1.15777,1.15652,1.15707,12643
1760389200,1.15704,1.15741,1.15552,1.15613,10685
1760403600,1.15614,1.15928,1.15608,1.1592,19672
1760418000,1.1592,1.15936,1.15424,1.15594,46555
1760432400,1.15594,1.15653,1.15464,1.15556,36361
1760446800,1.15556,1.16152,1.15544,1.16095,61276
1760461200,1.16093,1.16123,1.15999,1.16079,23502
1760475600,1.16078,1.16142,1.16019,1.16105,9505
1760490000,1.16106,1.16259,1.16071,1.16184,19230
1760504400,1.16186,1.16456,1.16176,1.16328,33849
1760518800,1.16325,1.16394,1.16139,1.16176,31535
1760533200,1.16177,1.16474,1.16104,1.164,48130
1760547600,1.16399,1.16478,1.1627,1.16466,21869
1760562000,1.16458,1.16671,1.1643,1.16632,12491
1760576400,1.16634,1.16754,1.16558,1.16562,19549
1760590800,1.16561,1.16681,1.16432,1.1659,35591
1760605200,1.1659,1.1664,1.16464,1.16606,32070
1760619600,1.16608,1.16791,1.16501,1.16771,49818
1760634000,1.16772,1.16942,1.16768,1.16877,29897
1760648400,1.16857,1.17114,1.16857,1.17068,10717
1760662800,1.17067,1.17123,1.16953,1.17099,20548
1760677200,1.171,1.17285,1.16916,1.16972,50418
1760691600,1.16974,1.17076,1.16671,1.16766,37700
1760706000,1.16765,1.16814,1.16567,1.16709,48451
1760720400,1.16708,1.16759,1.16502,1.16511,21375
1760907600,1.1667,1.16672,1.16519,1.16666,11002
1760922000,1.16666,1.1674,1.16566,1.16716,14454
1760936400,1.16714,1.16756,1.16536,1.16635,29640
1760950800,1.16637,1.16678,1.16444,1.16535,33410
1760965200,1.16536,1.16646,1.16464,1.16496,33256
1760979600,1.16493,1.1653,1.16382,1.16413,14954
1760994000,1.16426,1.16553,1.16416,1.16532,7834
1761008400,1.16531,1.16531,1.16319,1.1636,17047
1761022800,1.16362,1.16378,1.16127,1.16212,35538
1761037200,1.16213,1.16273,1.16019,1.16112,39299
1761051600,1.16111,1.16248,1.15977,1.1609,51395
1761066000,1.1609,1.16102,1.15991,1.16,16834
1761080400,1.15998,1.1608,1.1599,1.16048,9334
1761094800,1.16047,1.1611,1.16014,1.16092,12422
1761109200,1.16092,1.16158,1.15898,1.15976,33369
1761123600,1.15976,1.16021,1.1577,1.1583,29263
1761138000,1.15831,1.16226,1.1582,1.16195,42677
1761152400,1.16196,1.16207,1.16048,1.161,18292
1761166800,1.16124,1.16146,1.15976,1.16042,7697
1761181200,1.16042,1.16056,1.15906,1.15988,12015
1761195600,1.15987,1.16062,1.15907,1.15963,22593
1761210000,1.15964,1.1606,1.15854,1.16006,22756
1761224400,1.16008,1.162,1.15982,1.1607,33612
1761238800,1.16068,1.16202,1.16043,1.16181,12727
1761253200,1.16168,1.16217,1.1615,1.1618,6770
1761267600,1.1618,1.16188,1.16056,1.16076,9340
1761282000,1.16075,1.16281,1.16009,1.16104,27513
1761296400,1.16104,1.16503,1.16052,1.16343,36479
1761310800,1.16344,1.16434,1.16182,1.16257,43265
1761325200,1.16255,1.1636,1.16208,1.16254,17251
1761512400,1.16358,1.16376,1.16258,1.1635,11203
1761526800,1.1635,1.16479,1.16209,1.16246,11663
1761541200,1.16246,1.16334,1.16178,1.16281,22043
1761555600,1.16281,1.16517,1.16261,1.16414,25924
1761570000,1.16414,1.1643,1.16316,1.16387,28475
1761584400,1.16388,1.1652,1.16351,1.1645,14702
1761598800,1.16456,1.16588,1.16448,1.16558,8927
1761613200,1.16557,1.16676,1.16539,1.16663,13625
1761627600,1.16662,1.16681,1.16487,1.16521,23325
1761642000,1.1652,1.1665,1.16349,1.16402,25754
1761656400,1.16402,1.1668,1.16256,1.16678,37706
1761670800,1.16678,1.16688,1.16511,1.16522,16779
1761685200,1.1651,1.1661,1.16486,1.16546,12234
1761699600,1.16545,1.16561,1.16315,1.16341,13765
1761714000,1.16342,1.1638,1.16232,1.16233,23443
1761728400,1.16232,1.16488,1.16188,1.1634,26496
1761742800,1.1634,1.16659,1.16316,1.16572,33075
1761757200,1.16571,1.1659,1.15776,1.16006,70057
1761771600,1.1601,1.16156,1.1597,1.1612,8539
1761786000,1.16122,1.16374,1.1607,1.1632,24934
1761800400,1.16321,1.16342,1.16065,1.16172,29749
1761814800,1.16172,1.16284,1.15532,1.15552,33308
1761829200,1.1555,1.15864,1.1547,1.15694,44896
1761843600,1.15692,1.15724,1.15604,1.15653,15612
1761858000,1.15673,1.15772,1.15647,1.15738,7887
1761872400,1.15738,1.15776,1.1565,1.15721,11814
1761886800,1.15722,1.15734,1.1555,1.15708,19741
1761901200,1.15708,1.15769,1.15534,1.1556,23864
1761915600,1.15558,1.15564,1.15219,1.15302,43699
1761930000,1.15303,1.15397,1.15216,1.15363,15520
1762120800,1.15317,1.15388,1.15216,1.15271,15963
1762135200,1.15273,1.15377,1.15265,1.1535,12216
1762149600,1.1535,1.15414,1.15096,1.15145,22643
1762164000,1.15144,1.15224,1.15059,1.15111,24746
1762178400,1.1511,1.15379,1.15052,1.15272,33911
1762192800,1.15274,1.15311,1.15162,1.1519,13142
1762207200,1.152,1.15211,1.14982,1.15102,10523
1762221600,1.15101,1.15178,1.15051,1.15126,11674
1762236000,1.15128,1.15337,1.15,1.15011,27098
1762250400,1.1501,1.151,1.14768,1.14922,25611
1762264800,1.14921,1.14966,1.14732,1.1484,29827
1762279200,1.14838,1.14872,1.14752,1.14826,13382
1762293600,1.14834,1.14981,1.14797,1.14894,12415
1762308000,1.14895,1.14944,1.1485,1.14918,11268
1762322400,1.1492,1.14954,1.14814,1.14846,19423
1762336800,1.14846,1.14936,1.14729,1.14736,22518
1762351200,1.14736,1.14932,1.14686,1.14805,38827
1762365600,1.14804,1.14942,1.14788,1.14925,11100
1762380000,1.14913,1.1509,1.14907,1.15075,8959
1762394400,1.15074,1.1511,1.15032,1.15102,8462
1762408800,1.151,1.1524,1.15054,1.15136,20894
1762423200,1.15136,1.15441,1.15102,1.15356,24341
1762437600,1.15356,1.15429,1.1519,1.15408,38429
1762452000,1.15408,1.15523,1.15392,1.15471,15018
1762466400,1.1545,1.15515,1.15362,1.1538,16129
1762480800,1.1538,1.1543,1.15324,1.15341,10372
1762495200,1.15344,1.15424,1.15296,1.15382,17754
1762509600,1.15382,1.15698,1.15375,1.15676,24865
1762524000,1.15676,1.15911,1.15656,1.15804,29882
1762538400,1.15805,1.15836,1.15554,1.15664,13542
1762725600,1.15578,1.15605,1.15416,1.15582,16622
1762740000,1.15582,1.15666,1.15512,1.1562,11443
1762754400,1.1562,1.15831,1.15515,1.15683,22375
1762768800,1.15682,1.15781,1.15541,1.1568,21109
1762783200,1.1568,1.15685,1.15412,1.15606,28306
1762797600,1.15607,1.15649,1.15552,1.15571,10259
1762812000,1.15564,1.15605,1.15472,1.15548,9963
1762826400,1.15548,1.15652,1.15519,1.15616,10110
1762840800,1.15616,1.15684,1.15496,1.15649,22036
1762855200,1.15648,1.16059,1.15627,1.1601,26113
1762869600,1.16012,1.16054,1.15906,1.1595,25707
1762884000,1.15949,1.15956,1.15812,1.15825,11623
1762898400,1.1587,1.15872,1.15746,1.15756,8995
1762912800,1.15755,1.15816,1.15701,1.15762,9925
1762927200,1.15763,1.15885,1.15684,1.15702,20033
1762941600,1.15702,1.15803,1.15651,1.15721,23087
1762956000,1.15722,1.15977,1.1563,1.15931,28198
1762970400,1.15932,1.15944,1.1584,1.15932,10568
1762984800,1.1593,1.15942,1.1579,1.15894,12505
1762999200,1.15894,1.1593,1.15804,1.15818,8413
1763013600,1.15818,1.16349,1.15812,1.16166,26149
1763028000,1.16166,1.1625,1.16047,1.16206,25708
1763042400,1.16206,1.16562,1.1617,1.16512,35724
1763056800,1.16513,1.16519,1.16308,1.16345,16092
1763071200,1.16372,1.16393,1.16234,1.16334,13466
1763085600,1.16332,1.16483,1.16298,1.16478,13287
1763100000,1.16478,1.16486,1.16204,1.16216,31999
1763114400,1.16216,1.16538,1.16089,1.16378,34305
